shuca_berry,berry,4,//cdn2.bulbagarden.net/upload/c/ca/Bag_Shuca_Berry_Sprite.png
coba_berry,berry,4,//cdn2.bulbagarden.net/upload/f/f6/Bag_Coba_Berry_Sprite.png
payapa_berry,berry,4,//cdn2.bulbagarden.net/upload/b/be/Bag_Payapa_Berry_Sprite.png
tanga_berry,berry,4,//cdn2.bulbagarden.net/upload/c/ca/Bag_Tanga_Berry_Sprite.png
charti_berry,berry,4,//cdn2.bulbagarden.net/upload/5/53/Bag_Charti_Berry_Sprite.png
kasib_berry,berry,4,//cdn2.bulbagarden.net/upload/c/c5/Bag_Kasib_Berry_Sprite.png
haban_berry,berry,4,//cdn2.bulbagarden.net/upload/d/dd/Bag_Haban_Berry_Sprite.png
colbur_berry,berry,4,//cdn2.bulbagarden.net/upload/f/f1/Bag_Colbur_Berry_Sprite.png
babiri_berry,berry,4,//cdn2.bulbagarden.net/upload/c/cb/Bag_Babiri_Berry_Sprite.png
chilan_berry,berry,4,//cdn2.bulbagarden.net/upload/c/c5/Bag_Chilan_Berry_Sprite.png
liechi_berry,berry,3,//cdn2.bulbagarden.net/upload/c/cd/Bag_Liechi_Berry_Sprite.png
ganlon_berry,berry,3,//cdn2.bulbagarden.net/upload/d/d3/Bag_Ganlon_Berry_Sprite.png
salac_berry,berry,3,//cdn2.bulbagarden.net/upload/a/a6/Bag_Salac_Berry_Sprite.png
petaya_berry,berry,3,//cdn2.bulbagarden.net/upload/3/32/Bag_Petaya_Berry_Sprite.png
apicot_berry,berry,3,//cdn2.bulbagarden.net/upload/d/d3/Bag_Apicot_Berry_Sprite.png
lansat_berry,berry,3,//cdn2.bulbagarden.net/upload/6/61/Bag_Lansat_Berry_Sprite.png
starf_berry,berry,3,//cdn2.bulbagarden.net/upload/a/a9/Bag_Starf_Berry_Sprite.png
enigma_berry,berry,3,//cdn2.bulbagarden.net/upload/e/e1/Bag_Enigma_Berry_Sprite.png
micle_berry,berry,4,//cdn2.bulbagarden.net/upload/0/02/Bag_Micle_Berry_Sprite.png
custap_berry,berry,4,//cdn2.bulbagarden.net/upload/d/d7/Bag_Custap_Berry_Sprite.png
jaboca_berry,berry,4,//cdn2.bulbagarden.net/upload/e/e4/Bag_Jaboca_Berry_Sprite.png
rowap_berry,berry,4,//cdn2.bulbagarden.net/upload/5/57/Bag_Rowap_Berry_Sprite.png
roseli_berry,berry,6,//cdn2.bulbagarden.net/upload/0/0b/Bag_Roseli_Berry_Sprite.png
kee_berry,berry,6,//cdn2.bulbagarden.net/upload/4/46/Bag_Kee_Berry_Sprite.png
maranga_berry,berry,6,//cdn2.bulbagarden.net/upload/e/ec/Bag_Maranga_Berry_Sprite.png
bug_memory,memory,7,//cdn2.bulbagarden.net/upload/9/94/Bag_Bug_Memory_Sprite.png
dark_memory,memory,7,//cdn2.bulbagarden.net/upload/b/bf/Bag_Dark_Memory_Sprite.png
dragon_memory,memory,7,//cdn2.bulbagarden.net/upload/d/d4/Bag_Dragon_Memory_Sprite.png
electric_memory,memory,7,//cdn2.bulbagarden.net/upload/4/40/Bag_Electric_Memory_Sprite.png
fairy_memory,memory,7,//cdn2.bulbagarden.net/upload/2/2c/Bag_Fairy_Memory_Sprite.png
fighting_memory,memory,7,//cdn2.bulbagarden.net/upload/5/55/Bag_Fighting_Memory_Sprite.png
fire_memory,memory,7,//cdn2.bulbagarden.net/upload/9/91/Bag_Fire_Memory_Sprite.png
flying_memory,memory,7,//cdn2.bulbagarden.net/upload/4/44/Bag_Flying_Memory_Sprite.png
ghost_memory,memory,7,//cdn2.bulbagarden.net/upload/2/27/Bag_Ghost_Memory_Sprite.png
grass_memory,memory,7,//cdn2.bulbagarden.net/upload/b/bc/Bag_Grass_Memory_Sprite.png
ground_memory,memory,7,//cdn2.bulbagarden.net/upload/2/26/Bag_Ground_Memory_Sprite.png
ice_memory,memory,7,//cdn2.bulbagarden.net/upload/9/9d/Bag_Ice_Memory_Sprite.png
poison_memory,memory,7,//cdn2.bulbagarden.net/upload/7/7d/Bag_Poison_Memory_Sprite.png
psychic_memory,memory,7,//cdn2.bulbagarden.net/upload/0/04/Bag_Psychic_Memory_Sprite.png
rock_memory,memory,7,//cdn2.bulbagarden.net/upload/a/a3/Bag_Rock_Memory_Sprite.png
steel_memory,memory,7,//cdn2.bulbagarden.net/upload/1/13/Bag_Steel_Memory_Sprite.png
water_memory,memory,7,//cdn2.bulbagarden.net/upload/3/3e/Bag_Water_Memory_Sprite.png
draco_plate,plate,4,//cdn2.bulbagarden.net/upload/b/b6/Bag_Draco_Plate_Sprite.png
dread_plate,plate,4,//cdn2.bulbagarden.net/upload/0/01/Bag_Dread_Plate_Sprite.png
earth_plate,plate,4,//cdn2.bulbagarden.net/upload/0/0c/Bag_Earth_Plate_Sprite.png
fist_plate,plate,4,//cdn2.bulbagarden.net/upload/7/76/Bag_Fist_Plate_Sprite.png
flame_plate,plate,4,//cdn2.bulbagarden.net/upload/6/60/Bag_Flame_Plate_Sprite.png
icicle_plate,plate,4,//cdn2.bulbagarden.net/upload/5/58/Bag_Icicle_Plate_Sprite.png
insect_plate,plate,4,//cdn2.bulbagarden.net/upload/e/e5/Bag_Insect_Plate_Sprite.png
iron_plate,plate,4,//cdn2.bulbagarden.net/upload/9/95/Bag_Iron_Plate_Sprite.png
meadow_plate,plate,4,//cdn2.bulbagarden.net/upload/b/bf/Bag_Meadow_Plate_Sprite.png
mind_plate,plate,4,//cdn2.bulbagarden.net/upload/0/0f/Bag_Mind_Plate_Sprite.png
pixie_plate,plate,4,//cdn2.bulbagarden.net/upload/9/92/Bag_Pixie_Plate_Sprite.png
sky_plate,plate,4,//cdn2.bulbagarden.net/upload/1/18/Bag_Sky_Plate_Sprite.png
splash_plate,plate,4,//cdn2.bulbagarden.net/upload/a/af/Bag_Splash_Plate_Sprite.png
spooky_plate,plate,4,//cdn2.bulbagarden.net/upload/f/f5/Bag_Spooky_Plate_Sprite.png
stone_plate,plate,4,//cdn2.bulbagarden.net/upload/f/f4/Bag_Stone_Plate_Sprite.png
toxic_plate,plate,4,//cdn2.bulbagarden.net/upload/b/b4/Bag_Toxic_Plate_Sprite.png
zap_plate,plate,4,//cdn2.bulbagarden.net/upload/a/a6/Bag_Zap_Plate_Sprite.png
shock_drive,drive,5,//cdn2.bulbagarden.net/upload/5/59/Bag_Shock_Drive_Sprite.png
burn_drive,drive,5,//cdn2.bulbagarden.net/upload/f/f9/Bag_Burn_Drive_Sprite.png
chill_drive,drive,5,//cdn2.bulbagarden.net/upload/0/0e/Bag_Chill_Drive_Sprite.png
douse_drive,drive,5,//cdn2.bulbagarden.net/upload/2/2c/Bag_Douse_Drive_Sprite.png
fire_gem,gem,5,//cdn2.bulbagarden.net/upload/6/65/Bag_Fire_Gem_Sprite.png
water_gem,gem,5,//cdn2.bulbagarden.net/upload/e/e4/Bag_Water_Gem_Sprite.png
electric_gem,gem,5,//cdn2.bulbagarden.net/upload/2/2b/Bag_Electric_Gem_Sprite.png
grass_gem,gem,5,//cdn2.bulbagarden.net/upload/6/69/Bag_Grass_Gem_Sprite.png
ice_gem,gem,5,//cdn2.bulbagarden.net/upload/2/27/Bag_Ice_Gem_Sprite.png
fighting_gem,gem,5,//cdn2.bulbagarden.net/upload/0/0d/Bag_Fighting_Gem_Sprite.png
poison_gem,gem,5,//cdn2.bulbagarden.net/upload/2/2c/Bag_Poison_Gem_Sprite.png
ground_gem,gem,5,//cdn2.bulbagarden.net/upload/2/2c/Bag_Ground_Gem_Sprite.png
flying_gem,gem,5,//cdn2.bulbagarden.net/upload/5/5a/Bag_Flying_Gem_Sprite.png
psychic_gem,gem,5,//cdn2.bulbagarden.net/upload/f/f3/Bag_Psychic_Gem_Sprite.png
bug_gem,gem,5,//cdn2.bulbagarden.net/upload/0/04/Bag_Bug_Gem_Sprite.png
rock_gem,gem,5,//cdn2.bulbagarden.net/upload/6/69/Bag_Rock_Gem_Sprite.png
ghost_gem,gem,5,//cdn2.bulbagarden.net/upload/1/13/Bag_Ghost_Gem_Sprite.png
dragon_gem,gem,5,//cdn2.bulbagarden.net/upload/f/f1/Bag_Dragon_Gem_Sprite.png
dark_gem,gem,5,//cdn2.bulbagarden.net/upload/e/ee/Bag_Dark_Gem_Sprite.png
steel_gem,gem,5,//cdn2.bulbagarden.net/upload/2/29/Bag_Steel_Gem_Sprite.png
normal_gem,gem,5,//cdn2.bulbagarden.net/upload/c/c2/Bag_Normal_Gem_Sprite.png
fairy_gem,gem,6,//cdn2.bulbagarden.net/upload/d/dc/Bag_Fairy_Gem_Sprite.png
full_incense,incense,4,//cdn2.bulbagarden.net/upload/2/2c/Bag_Full_Incense_Sprite.png
lax_incense,incense,3,//cdn2.bulbagarden.net/upload/9/9b/Bag_Lax_Incense_Sprite.png
luck_incense,incense,4,//cdn2.bulbagarden.net/upload/f/f3/Bag_Luck_Incense_Sprite.png
odd_incense,incense,4,//cdn2.bulbagarden.net/upload/0/01/Bag_Odd_Incense_Sprite.png
pure_incense,incense,4,//cdn2.bulbagarden.net/upload/2/26/Bag_Pure_Incense_Sprite.png
rock_incense,incense,4,//cdn2.bulbagarden.net/upload/d/dd/Bag_Rock_Incense_Sprite.png
rose_incense,incense,4,//cdn2.bulbagarden.net/upload/a/a4/Bag_Rose_Incense_Sprite.png
sea_incense,incense,3,//cdn2.bulbagarden.net/upload/d/d2/Bag_Sea_Incense_Sprite.png
wave_incense,incense,4,//cdn2.bulbagarden.net/upload/3/34/Bag_Wave_Incense_Sprite.png
deep_sea_scale,stat_enhancer_specific,3,//cdn2.bulbagarden.net/upload/a/a9/Bag_Deep_Sea_Scale_Sprite.png
deep_sea_tooth,stat_enhancer_specific,3,//cdn2.bulbagarden.net/upload/2/28/Bag_Deep_Sea_Tooth_Sprite.png
eviolite,stat_enhancer,5,//cdn2.bulbagarden.net/upload/5/5f/Bag_Eviolite_Sprite.png
leek,stat_enhancer_specific,2,//cdn2.bulbagarden.net/upload/2/20/Bag_Leek_Sprite.png
leek,stat_enhancer_specific,2,//cdn2.bulbagarden.net/upload/2/20/Bag_Leek_Sprite.png
leek,stat_enhancer_specific,2,//cdn2.bulbagarden.net/upload/2/20/Bag_Leek_Sprite.png
light_ball,stat_enhancer_specific,2,//cdn2.bulbagarden.net/upload/8/80/Bag_Light_Ball_Sprite.png
light_ball,stat_enhancer_specific,2,//cdn2.bulbagarden.net/upload/8/80/Bag_Light_Ball_Sprite.png
light_ball,stat_enhancer_specific,2,//cdn2.bulbagarden.net/upload/8/80/Bag_Light_Ball_Sprite.png
lucky_punch,stat_enhancer_specific,2,//cdn2.bulbagarden.net/upload/1/12/Bag_Lucky_Punch_Sprite.png
metal_powder,stat_enhancer_specific,2,//cdn2.bulbagarden.net/upload/2/24/Bag_Metal_Powder_Sprite.png
quick_powder,stat_enhancer_specific,4,//cdn2.bulbagarden.net/upload/8/8f/Bag_Quick_Powder_Sprite.png
soul_dew,stat_enhancer_specific,3,//cdn2.bulbagarden.net/upload/c/cd/Bag_Soul_Dew_Sprite.png
soul_dew,stat_enhancer_specific,3,//cdn2.bulbagarden.net/upload/c/cd/Bag_Soul_Dew_Sprite.png
thick_club,stat_enhancer_specific,2,//cdn2.bulbagarden.net/upload/5/58/Bag_Thick_Club_Sprite.png
thick_club,stat_enhancer_specific,2,//cdn2.bulbagarden.net/upload/5/58/Bag_Thick_Club_Sprite.png
thick_club,stat_enhancer_specific,2,//cdn2.bulbagarden.net/upload/5/58/Bag_Thick_Club_Sprite.png
choice_band,choice,3,https://cdn2.bulbagarden.net/upload/0/09/Dream_Choice_Band_Sprite.png
choice_specs,choice,4,https://cdn2.bulbagarden.net/upload/6/6a/Dream_Choice_Scarf_Sprite.png
choice_scarf,choice,4,https://cdn2.bulbagarden.net/upload/e/e6/Dream_Choice_Specs_Sprite.png
assault_vest,stat_enhancer,6,https://cdn2.bulbagarden.net/upload/b/b1/Dream_Assault_Vest_Sprite.png
buginium_z,z_crystal,7,//cdn2.bulbagarden.net/upload/b/b9/Held_Buginium_Z_Sprite.png
darkinium_z,z_crystal,7,//cdn2.bulbagarden.net/upload/9/95/Held_Darkinium_Z_Sprite.png
dragonium_z,z_crystal,7,//cdn2.bulbagarden.net/upload/7/7d/Held_Dragonium_Z_Sprite.png
electrium_z,z_crystal,7,//cdn2.bulbagarden.net/upload/1/1b/Held_Electrium_Z_Sprite.png
fairium_z,z_crystal,7,//cdn2.bulbagarden.net/upload/f/f6/Held_Fairium_Z_Sprite.png
fightinium_z,z_crystal,7,//cdn2.bulbagarden.net/upload/1/1d/Held_Fightinium_Z_Sprite.png
firium_z,z_crystal,7,//cdn2.bulbagarden.net/upload/3/30/Held_Firium_Z_Sprite.png
flyinium_z,z_crystal,7,//cdn2.bulbagarden.net/upload/5/56/Held_Flyinium_Z_Sprite.png
ghostium_z,z_crystal,7,//cdn2.bulbagarden.net/upload/8/87/Held_Ghostium_Z_Sprite.png
grassium_z,z_crystal,7,//cdn2.bulbagarden.net/upload/5/5e/Held_Grassium_Z_Sprite.png
groundium_z,z_crystal,7,//cdn2.bulbagarden.net/upload/a/a1/Held_Groundium_Z_Sprite.png
icium_z,z_crystal,7,//cdn2.bulbagarden.net/upload/c/ce/Held_Icium_Z_Sprite.png
normalium_z,z_crystal,7,//cdn2.bulbagarden.net/upload/d/d4/Held_Normalium_Z_Sprite.png
poisonium_z,z_crystal,7,//cdn2.bulbagarden.net/upload/f/f3/Held_Poisonium_Z_Sprite.png
psychium_z,z_crystal,7,//cdn2.bulbagarden.net/upload/1/1d/Held_Psychium_Z_Sprite.png
rockium_z,z_crystal,7,//cdn2.bulbagarden.net/upload/a/a0/Held_Rockium_Z_Sprite.png
steelium_z,z_crystal,7,//cdn2.bulbagarden.net/upload/1/16/Held_Steelium_Z_Sprite.png
waterium_z,z_crystal,7,//cdn2.bulbagarden.net/upload/f/f9/Held_Waterium_Z_Sprite.png
aloraichium_z,z_crystal_specific,7,//cdn2.bulbagarden.net/upload/6/6d/Held_Aloraichium_Z_Sprite.png
decidium_z,z_crystal_specific,7,//cdn2.bulbagarden.net/upload/8/8e/Held_Decidium_Z_Sprite.png
eevium_z,z_crystal_specific,7,//cdn2.bulbagarden.net/upload/a/a2/Held_Eevium_Z_Sprite.png
incinium_z,z_crystal_specific,7,//cdn2.bulbagarden.net/upload/f/f9/Held_Incinium_Z_Sprite.png
kommonium_z,z_crystal_specific,7,//cdn2.bulbagarden.net/upload/6/63/Held_Kommonium_Z_Sprite.png
lunalium_z,z_crystal_specific,7,//cdn2.bulbagarden.net/upload/d/dc/Held_Lunalium_Z_Sprite.png
lunalium_z,z_crystal_specific,7,//cdn2.bulbagarden.net/upload/d/dc/Held_Lunalium_Z_Sprite.png
lycanium_z,z_crystal_specific,7,//cdn2.bulbagarden.net/upload/0/0f/Held_Lycanium_Z_Sprite.png
marshadium_z,z_crystal_specific,7,//cdn2.bulbagarden.net/upload/e/e5/Held_Marshadium_Z_Sprite.png
mewnium_z,z_crystal_specific,7,//cdn2.bulbagarden.net/upload/c/c8/Held_Mewnium_Z_Sprite.png
mimikium_z,z_crystal_specific,7,//cdn2.bulbagarden.net/upload/8/8f/Held_Mimikium_Z_Sprite.png
pikanium_z,z_crystal_specific,7,//cdn2.bulbagarden.net/upload/8/84/Held_Pikanium_Z_Sprite.png
pikashunium_z,z_crystal_specific,7,//cdn2.bulbagarden.net/upload/a/a1/Held_Pikashunium_Z_Sprite.png
primarium_z,z_crystal_specific,7,//cdn2.bulbagarden.net/upload/9/98/Held_Primarium_Z_Sprite.png
snorlium_z,z_crystal_specific,7,//cdn2.bulbagarden.net/upload/0/05/Held_Snorlium_Z_Sprite.png
solganium_z,z_crystal_specific,7,//cdn2.bulbagarden.net/upload/c/cc/Held_Solganium_Z_Sprite.png
solganium_z,z_crystal_specific,7,//cdn2.bulbagarden.net/upload/c/cc/Held_Solganium_Z_Sprite.png
tapunium_z,z_crystal_specific,7,//cdn2.bulbagarden.net/upload/4/41/Held_Tapunium_Z_Sprite.png
tapunium_z,z_crystal_specific,7,//cdn2.bulbagarden.net/upload/4/41/Held_Tapunium_Z_Sprite.png
ultranecrozium_z,z_crystal_specific,7,//cdn2.bulbagarden.net/upload/4/45/Held_Ultranecrozium_Z_Sprite.png
abomasite,mega_stone,6,//cdn2.bulbagarden.net/upload/e/e5/Bag_Abomasite_Sprite.png
absolite,mega_stone,6,//cdn2.bulbagarden.net/upload/d/d8/Bag_Absolite_Sprite.png
aerodactylite,mega_stone,6,//cdn2.bulbagarden.net/upload/0/02/Bag_Aerodactylite_Sprite.png
aggronite,mega_stone,6,//cdn2.bulbagarden.net/upload/c/c1/Bag_Aggronite_Sprite.png
alakazite,mega_stone,6,//cdn2.bulbagarden.net/upload/9/9c/Bag_Alakazite_Sprite.png
altarianite,mega_stone,6,//cdn2.bulbagarden.net/upload/2/2d/Bag_Altarianite_Sprite.png
ampharosite,mega_stone,6,//cdn2.bulbagarden.net/upload/2/2c/Bag_Ampharosite_Sprite.png
audinite,mega_stone,6,//cdn2.bulbagarden.net/upload/e/e9/Bag_Audinite_Sprite.png
banettite,mega_stone,6,//cdn2.bulbagarden.net/upload/3/35/Bag_Banettite_Sprite.png
beedrillite,mega_stone,6,//cdn2.bulbagarden.net/upload/1/1c/Bag_Beedrillite_Sprite.png
blastoisinite,mega_stone,6,//cdn2.bulbagarden.net/upload/6/62/Bag_Blastoisinite_Sprite.png
blazikenite,mega_stone,6,//cdn2.bulbagarden.net/upload/1/14/Bag_Blazikenite_Sprite.png
cameruptite,mega_stone,6,//cdn2.bulbagarden.net/upload/3/3e/Bag_Cameruptite_Sprite.png
charizardite_x,mega_stone,6,//cdn2.bulbagarden.net/upload/1/1c/Bag_Charizardite_X_Sprite.png
charizardite_y,mega_stone,6,//cdn2.bulbagarden.net/upload/c/c8/Bag_Charizardite_Y_Sprite.png
diancite,mega_stone,6,//cdn2.bulbagarden.net/upload/a/aa/Bag_Diancite_Sprite.png
galladite,mega_stone,6,//cdn2.bulbagarden.net/upload/9/9f/Bag_Galladite_Sprite.png
garchompite,mega_stone,6,//cdn2.bulbagarden.net/upload/4/4c/Bag_Garchompite_Sprite.png
gardevoirite,mega_stone,6,//cdn2.bulbagarden.net/upload/4/49/Bag_Gardevoirite_Sprite.png
gengarite,mega_stone,6,//cdn2.bulbagarden.net/upload/2/27/Bag_Gengarite_Sprite.png
glalitite,mega_stone,6,//cdn2.bulbagarden.net/upload/8/81/Bag_Glalitite_Sprite.png
gyaradosite,mega_stone,6,//cdn2.bulbagarden.net/upload/9/9f/Bag_Gyaradosite_Sprite.png
heracronite,mega_stone,6,//cdn2.bulbagarden.net/upload/8/8c/Bag_Heracronite_Sprite.png
houndoominite,mega_stone,6,//cdn2.bulbagarden.net/upload/a/ae/Bag_Houndoominite_Sprite.png
kangaskhanite,mega_stone,6,//cdn2.bulbagarden.net/upload/c/c5/Bag_Kangaskhanite_Sprite.png
latiasite,mega_stone,6,//cdn2.bulbagarden.net/upload/3/39/Bag_Latiasite_Sprite.png
latiosite,mega_stone,6,//cdn2.bulbagarden.net/upload/6/69/Bag_Latiosite_Sprite.png
lopunnite,mega_stone,6,//cdn2.bulbagarden.net/upload/4/4d/Bag_Lopunnite_Sprite.png
lucarionite,mega_stone,6,//cdn2.bulbagarden.net/upload/7/76/Bag_Lucarionite_Sprite.png
manectite,mega_stone,6,//cdn2.bulbagarden.net/upload/9/98/Bag_Manectite_Sprite.png
mawilite,mega_stone,6,//cdn2.bulbagarden.net/upload/e/ed/Bag_Mawilite_Sprite.png
medichamite,mega_stone,6,//cdn2.bulbagarden.net/upload/e/ed/Bag_Medichamite_Sprite.png
metagrossite,mega_stone,6,//cdn2.bulbagarden.net/upload/2/2a/Bag_Metagrossite_Sprite.png
mewtwonite_x,mega_stone,6,//cdn2.bulbagarden.net/upload/0/0d/Bag_Mewtwonite_X_Sprite.png
mewtwonite_y,mega_stone,6,//cdn2.bulbagarden.net/upload/4/4a/Bag_Mewtwonite_Y_Sprite.png
pidgeotite,mega_stone,6,//cdn2.bulbagarden.net/upload/8/87/Bag_Pidgeotite_Sprite.png
pinsirite,mega_stone,6,//cdn2.bulbagarden.net/upload/1/15/Bag_Pinsirite_Sprite.png
sablenite,mega_stone,6,//cdn2.bulbagarden.net/upload/2/2f/Bag_Sablenite_Sprite.png
salamencite,mega_stone,6,//cdn2.bulbagarden.net/upload/d/d0/Bag_Salamencite_Sprite.png
sceptilite,mega_stone,6,//cdn2.bulbagarden.net/upload/5/5b/Bag_Sceptilite_Sprite.png
scizorite,mega_stone,6,//cdn2.bulbagarden.net/upload/7/73/Bag_Scizorite_Sprite.png
sharpedonite,mega_stone,6,//cdn2.bulbagarden.net/upload/f/fb/Bag_Sharpedonite_Sprite.png
slowbronite,mega_stone,6,//cdn2.bulbagarden.net/upload/9/9e/Bag_Slowbronite_Sprite.png
steelixite,mega_stone,6,//cdn2.bulbagarden.net/upload/6/6c/Bag_Steelixite_Sprite.png
swampertite,mega_stone,6,//cdn2.bulbagarden.net/upload/f/f3/Bag_Swampertite_Sprite.png
tyranitarite,mega_stone,6,//cdn2.bulbagarden.net/upload/e/e3/Bag_Tyranitarite_Sprite.png
venusaurite,mega_stone,6,//cdn2.bulbagarden.net/upload/0/0b/Bag_Venusaurite_Sprite.png
power_anklet,power_item,4,//cdn2.bulbagarden.net/upload/8/87/Bag_Power_Anklet_Sprite.png
power_band,power_item,4,//cdn2.bulbagarden.net/upload/6/65/Bag_Power_Band_Sprite.png
power_belt,power_item,4,//cdn2.bulbagarden.net/upload/b/b6/Bag_Power_Belt_Sprite.png
power_bracer,power_item,4,//cdn2.bulbagarden.net/upload/8/84/Bag_Power_Bracer_Sprite.png
power_lens,power_item,4,//cdn2.bulbagarden.net/upload/4/4f/Bag_Power_Lens_Sprite.png
power_weight,power_item,4,//cdn2.bulbagarden.net/upload/7/7b/Bag_Power_Weight_Sprite.png
black_belt,type_enhancer,2,//cdn2.bulbagarden.net/upload/8/88/Bag_Black_Belt_Sprite.png
black_glasses,type_enhancer,2,//cdn2.bulbagarden.net/upload/3/3f/Bag_Black_Glasses_Sprite.png
charcoal,type_enhancer,2,//cdn2.bulbagarden.net/upload/b/b5/Bag_Charcoal_Sprite.png
dragon_fang,type_enhancer,2,//cdn2.bulbagarden.net/upload/e/ea/Bag_Dragon_Fang_Sprite.png
hard_stone,type_enhancer,2,//cdn2.bulbagarden.net/upload/8/82/Bag_Hard_Stone_Sprite.png
magnet,type_enhancer,2,//cdn2.bulbagarden.net/upload/6/69/Bag_Magnet_Sprite.png
metal_coat,type_enhancer,2,//cdn2.bulbagarden.net/upload/e/ee/Bag_Metal_Coat_Sprite.png
miracle_seed,type_enhancer,2,//cdn2.bulbagarden.net/upload/e/ed/Bag_Miracle_Seed_Sprite.png
mystic_water,type_enhancer,2,//cdn2.bulbagarden.net/upload/4/4e/Bag_Mystic_Water_Sprite.png
never_melt_ice,type_enhancer,2,//cdn2.bulbagarden.net/upload/d/d6/Bag_Never-Melt_Ice_Sprite.png
pink_bow,type_enhancer,2,//cdn2.bulbagarden.net/upload/e/e7/Bag_None_Sprite.png
